ordinal,hp,torque,weightLbs,weightKg,displacement,engine,drivetrain,gears,aspiration,frontWeightPct,pi,speedRating,brakingRating,handlingRating,accelRating,price,division,topSpeedMph,quarterMile,zeroToSixty,zeroToHundred,braking60,braking100,lateralG60,lateralG120,imageUrl,wikiUrl,synopsis
364,278,290,3270,1483,2,"F4",AWD,6,t,58,490,3.3,2.2,2.2,3.3,76000,"Early Sport Compact",160.9,13.3,4.9,12.6,110.5,0,1.08,1.04,"/car-images/364.png","https://forza.fandom.com/wiki/SUBARU_Impreza_WRX_STi_(2004)","The 2004 WRX STi was developed by Subaru's performance division STi, short for Subaru Technica International, as the first facelift model of the 2000 to 2007 GD codenamed model generation. The 2004 model marked the first entry of the STi in the North American market, which received the car with a 2.5 litre engine instead of the 2 litre version that was available in other markets. The 2004 WRX STi is commonly referred to as 'blobeye' by car enthusiasts, its facelift replacement - the 2005 WRX STI"
365,311,311,3515,1594,2,"F4",AWD,6,t,58,503,3.5,2.2,2.4,3.3,76000,"Modern Sport Compact",164.4,13,4.5,12.1,107,276.9,1.09,1.06,"/car-images/365.png","https://forza.fandom.com/wiki/SUBARU_Impreza_WRX_STi_(2005)","Also known as the 'hawk eye', the 2005 WRX STi is the final facelift variant of the second generation Subaru WRX STi, replacing the 2004 'blob eye' facelift variant. Penned by former Alfa Romeo designer Zapatinas, the 2005 Impreza was one of Subaru's first models with the 'jet and wings' corporate front design. The final facelift WRX STi ran production until 2007 and was replaced by the WRX STI hatchback in 2008. Powered by the two liter turbocharged EJ20 flat-four engine from previous models in"
368,195,130,2639,1197,1.8,"I4",FWD,5,na,62,338,3.3,1.5,1.9,2,53000,"Early Sport Compact",160.3,15.2,6.565,17.882,114,299.4,1.05,1,"/car-images/368.png","https://forza.fandom.com/wiki/Acura_Integra_Type-R","The Type-R is the top-of-the-line model of the last generation Acura Integra, thoroughly reengineered for maximal handling and greater speed. Upon its introduction, the Type-R had the highest power per liter (108 hp/l) out of all naturally aspirated engine cars in North America, which was later superseded by the Honda S2000. The Type-R was rebranded as a Honda model outside of North America. A Type R model for the following model generation - the Acura RSX - was only made available for right-han"
374,286,289,3285,1490,2,"I4",AWD,6,t,60,490,3.7,2.7,2.7,2.9,74000,"Modern Sport Compact",0,0,0,0,0,0,0,0,"/car-images/374.png","https://forza.fandom.com/wiki/Mitsubishi_Lancer_Evolution_IX_MR","The Evolution IX was introduced in 2005 to replace the Evolution VIII. Every model trim was updated with MIVEC variable valve timing for the 4G63T engine and aerodynamic tweaks, along with other changes. Its model selection was similar to the Evolution VIII with the notable exception being the GT and the Evolution Wagon. The Evolution IX was replaced by the Evolution X in 2008."
375,280,300,2822,1280,2,"I4",AWD,5,t,58,496,2.7,2.6,2.7,3.1,82000,"Early Sport Compact",0,0,0,0,0,0,0,0,"/car-images/375.png","https://forza.fandom.com/wiki/Mitsubishi_Lancer_Evolution_VI_GSR","The Evolution VI was introduced in 1999 as the sixth iteration of the Lancer Evolution, a series of turbocharged AWD cars that replaced the 1992 Galant VR-4 for the World Rally Championship (WRC) series. It was the last model to be based on the sixth generation Mitsubishi Lancer platform, with its earliest adopter being the 1996 Evolution IV. The Evolution VI received an improved cooling system and increased durability for its 4G63T engine, which has been along with the Evolution series since it"
378,277,295,3109,1410,2,"I4",AWD,6,t,60,496,3.2,2.8,2.8,3,77000,"Early Sport Compact",161,13.4,4.8,12.7,106.9,0,1.12,1.14,"/car-images/378.png","https://forza.fandom.com/wiki/Mitsubishi_Lancer_Evolution_VIII_MR","The Evolution VIII was the eighth generation of the Lancer Evolution series, replacing the Evolution VII as the second iteration on the Lancer Cedia (CT9) platform. Debuting in 2003, it was also the first Evolution model to be sold in the United States. Similar to its predecessors, it is powered by a two liter 4G63T turbo engine that drives all four wheels. Apart from the RS and GSR standard models, it also added the MR series that was named after the Galant GTO MR. MR models came with performan"
382,321,258,3415,1549,3.2,"I6",RWD,6,na,50,485,4.6,2.4,2.4,3.2,93000,"Sport Touring Classics",175.3,13.7,5.283,12.182,146.1,358.4,0.92,0.93,"/car-images/382.png","https://forza.fandom.com/wiki/BMW_M3_(1997)","The E36 codenamed M3 is the second model generation of the BMW M3 that replaces the 1991 BMW M3 (E30). Compared to its predecessor, which was only offered as a two-door sedan, the E36 M3 was offered in three body styles that included sedan, coupé and convertible to cater to a larger demographic. All models were replaced by the E46 in 2000. The E36 M3 entered the United States in 1995, following the 325is M-Design that debuted in 1994 to test market demand for a high-performance sports car, altho"
383,333,262,3415,1549,3.2,"I6",RWD,6,na,50,504,4.4,2.5,2.6,3.3,90000,"Sport Touring Classics",176,13.2,4.685,11.6,143.7,325,0.92,0.96,"/car-images/383.png","https://forza.fandom.com/wiki/BMW_M3_(2005)","The E46 codenamed M3 is the third model generation of the BMW that replaced the E36 M3 for the 2000 model year. It was the last M3 to have a unified chassis code throughout all models, and was replaced by the E92 in 2007. Unlike the E36 M3 it was not available as a saloon, with body style choices being limited to coupé and convertible. To address criticism regarding the E36 M3's strong design similarity to regular 3 Series models, it was designed with many unique styling elements such as flared "
391,624,480,3142,1425,6,"V12",RWD,6,na,41,759,6.9,4.7,4.8,6.1,304000,"Exotic GT Classics",210.3,11.3,3.3,6.6,99.8,0,1.29,1.42,"/car-images/391.png","https://forza.fandom.com/wiki/Maserati_MC12","The MC12 is based on the Ferrari Enzo Ferrari. Maserati designed and built the MC12, codenamed the 'Maserati MCC' during development, on the Enzo Ferrari's chassis, but the MC12 is much larger and has a lower drag coefficient. The MC12 was developed to mark Maserati's return to racing after 37 years. The MC12 GT1, a race car on which the MC12 road car would be based, succeeded in the FIA GT towards the end of the 2004 season."
398,241,228,2657,1205,2,"I4",RWD,5,t,42,375,3.4,1.6,1.9,2.6,58000,"Early Sport Compact",165.9,14.2,5.5,14.2,148,376,0.9,0.91,"/car-images/398.png","https://forza.fandom.com/wiki/Toyota_MR2_GT","The Toyota MR2 GT is the successor to the 1989 Toyota MR2 SC. It is a Japanese domestic market model of the SW20 codenamed second generation MR2 that was produced from 1989 to 1999, when it was replaced by the Toyota MR-S (known as MR2 in Europe and North America). The SW20 MR2 received a larger body than its predecessor and was available with a turbocharged engine from the Celica GT-Four that was exclusive for high trim levels. The Japanese market received the turbocharged engine with the GT-S "
405,385,385,3589,1628,5.4,"V8",RWD,6,na,57,533,4.3,3.1,3,3.2,89000,"Sport Touring Classics",176.5,12.9,4.4,10.6,110.5,0,1.14,1.16,"/car-images/405.png","https://forza.fandom.com/wiki/Ford_SVT_Cobra_R_(2000)","The 2000 SVT Cobra R uses a 5.4L (5,409 cc) naturally aspirated 'Cobra' V8 engine with  and . SVT provided the revised intake manifolds, while the valves and a more free-flowing 'x-pipe' style dual exhaust system were implemented to expel exhaust gases out of the engine. The Cobra R has a very stiff suspension and a large rear wing to keep the car planted, allowing it to pull off nearly a full lateral G on the skid pad. 0- is done in 4.4 seconds."
411,290,225,2800,1270,3.2,"V6",RWD,5,na,43,524,4.4,2.7,3,3.3,83000,"Sport GT Icons",177,13.4,4.6,11.2,108.3,275,1.15,1.14,"/car-images/411.png","https://forza.fandom.com/wiki/Honda_NSX-R_(2005)","The fixed headlight 2005 NSX-R is a facelift variant of the 1992 NSX-R with pop-up headlights. The 2005 model is the final model year of the first generation Honda NSX that was succeeded in 2016 by the second generation model."
412,276,217,2712,1230,3.2,"V6",RWD,5,na,42,502,4,2.5,2.8,3.2,90000,"Sport GT Icons",0,0,0,0,0,0,0,0,"/car-images/412.png","https://forza.fandom.com/wiki/Honda_NSX-R_(1992)","The 1992 NSX-R is a more extreme version of the standard 1997 NSX with a more aggressive suspension setup and it weighed less than the normal car. It received a successor in 2005."
417,360,510,3874,1757,7.4,"V8",RWD,4,na,59,377,2,1.2,1.2,3.3,88000,"Street Drag Racers",140.7,13.483,6.485,13.484,170.8,423.7,0.79,0.78,"/car-images/417.png","https://forza.fandom.com/wiki/Buick_GSX","Launched as a limited-production halo model, the GSX was Buick’s boldest entry into the horsepower wars, built on the A-body Skylark platform and equipped with the fearsome Stage 1 455 cubic-inch V8. Officially rated at  and  of torque, the engine was widely believed to produce much more, making the GSX one of the most torque-rich muscle cars of its era. It came standard with a 4-speed manual transmission, Posi-traction rear axle, and heavy-duty suspension tuned for drag strip dominance. Weighin"
419,420,317,3638,1650,4.2,"V8",AWD,6,na,58,564,5.4,2.3,2.4,3.6,103000,"Sport Touring Classics",191.6,13,4.7,11.2,107.8,319,1.09,1.07,"/car-images/419.png","https://forza.fandom.com/wiki/Audi_RS_4","The second generation Audi RS 4, codenamed B7, replaces the B5 generation that was last produced in 2001. It turned away from forced induction by switching to a high-revving naturally aspirated V8 engine, and also expanded the body style selection from previous models by offering saloon and convertible options. It was manufactured from 2006 to 2009 and is the first model generation to be sold in North America. For the 2011 model year, Audi introduced the two-door RS 5 Coupe to replace the RS 4, "
420,450,415,4024,1825,4.2,"V8",AWD,6,tt,59,537,5.3,2.5,2.3,3.6,99000,"Sport Touring Classics",187.6,12.8,4.4,10.7,123.1,318,0.9,0.92,"/car-images/420.png","https://forza.fandom.com/wiki/Audi_RS_6_(2003)","The 2003 RS 6 was the flagship model of the C5 generation Audi A6 and Audi's first model to bear the RS 6 badge. It was also the company's first car with a turbocharged eight-cylinder engine, which offered  and made it the most powerful Audi model at the time of its introduction. The C5 RS 6 ended production in 2004 was replaced by the C6 RS 6 in 2009."
423,200,196,2981,1352,1.3,"2-Rotor Rotary",RWD,5,t,51,334,3.1,1.7,1.8,2.1,51000,"Early Sport Compact",157.6,14.4,6.5,17.3,116.1,0,1.04,1,"/car-images/423.png","https://forza.fandom.com/wiki/Mazda_Savanna_RX-7",""
424,261,217,2831,1284,1.3,"2-Rotor Rotary",RWD,5,tt,50,462,4.7,2.2,2.4,2.9,77000,"Early Sport Compact",180.6,14.018,5.118,14.02,111.5,0,1.1,1.06,"/car-images/424.png","https://forza.fandom.com/wiki/Mazda_RX-7","The 1997 Mazda RX-7 is part of the third generation Mazda RX-7 that was produced from 1992 to 2002. Codenamed FD3S (abbreviated as FD), it replaced the Mazda Savanna RX-7 and was sold under the ɛ̃fini brand in Japan until 1997, although it was sold under the Mazda brand in export markets. In 1998, the RX-7 received a facelift with the Series 8 revision. For 2002, its final model year, it was available as the Mazda RX-7 Spirit R Type-A, a limited production model. Finally, in 2003, the RX-7 was r"
425,280,231,2800,1270,1.3,"2-Rotor Rotary",RWD,6,tt,50,519,4.7,2.6,2.9,3.2,84000,"Early Sport Compact",180.2,12.933,5.1,12.5,106.6,0,1.15,1.11,"/car-images/425.png","https://forza.fandom.com/wiki/Mazda_RX-7_Spirit_R_Type-A","The Spirit R was introduced in 2002 as the final production model of the Mazda RX-7. Limited to 1500 units, the Spirit R was available in three thrim levels, namely Type-A, Type-B and Type-C. The Type-A was the only two-seater model of the three and thus the lightest trim.   As the final send-off for the Mazda RX-7, the Spirit R came with a  rating along with racing modifications such as an adjustable rear wing, Bilstein shock absorbers, Recaro red bucket seats and forged 17-inch BBS wheels. It "
428,340,302,3825,1735,4.2,"V8",AWD,6,na,62,467,4.6,1.9,1.9,3,83000,"Sport Touring Classics",179.8,13.7,5.1,13.2,111.4,291.4,1.05,1.02,"/car-images/428.png","https://forza.fandom.com/wiki/Audi_S4_(2004)","The third generation Audi S4, codenamed B6, was in production from 2003-2004. It was replaced by the fourth generation B7 Audi S4, which is an updated version of the B6, which was then replaced by the fifth generation B8 Audi S4."
432,575,570,2756,1250,7,"V8",RWD,6,na,40,753,7.8,4.3,4.5,5.9,297000,"Exotic GT Classics",0,0,0,0,0,0,0,0,"/car-images/432.png","https://forza.fandom.com/wiki/Saleen_S7","Developed only in 18 months by Saleen in collaboration with British automotive supplier RML Group, the S7 supercar was conceived to elevate Saleen's status from a car tuner to an automotive manufacturer. Using a  Ford V8, the S7 was capable of at least , which made it a serious contender to European supercars. The S7 was produced from 2000 to 2009 and received a twin turbo engine upgrade in 2005. It also competed in GT racing as the S7R."
439,202,202,2535,1150,2,"I4",RWD,5,t,55,339,2.6,1.6,2,2.2,51000,"Early Sport Compact",0,0,0,0,0,0,0,0,"/car-images/439.png","https://forza.fandom.com/wiki/Nissan_Silvia_CLUB_K's","The 1992 Silvia, which is part of the fifth generation S13 codenamed Silvia first launched in 1988, was an exclusive model for Nissan Prince Stores in Japan. It was also available in hatchback form as the 180SX. The Club K's is based on a light rear-wheel drive chassis with a weight of , making it the lightest Silvia model in the Forza series apart from the 1966 Silvia. Its platform offers a multilink rear suspension that offers both well-rounded handling and ride qualities, which was later adop"
440,217,202,2789,1265,2,"I4",RWD,5,t,54,381,3.2,1.8,2.1,2.7,61000,"Early Sport Compact",0,0,0,0,0,0,0,0,"/car-images/440.png","https://forza.fandom.com/wiki/Nissan_Silvia_K's","The sixth generation Silvia, codenamed S14, debuted for the 1994 model year to replace S13 models such as the 1992 Nissan Silvia CLUB K's. Unlike its predecessor, the S14 was only available as a coupé but also offered outside of Japan under various numeric names. The S14 adopted the trim levels of its predecessor, making the K's the highest trim level as the Club Selection was dropped for this generation. An 'Aero' package was added in 1995 that improved the car's aerodynamics. It was updated wi"
441,250,203,2734,1240,2,"I4",RWD,6,t,51,399,3.3,1.9,2.2,2.6,60000,"Early Sport Compact",0,0,0,0,0,0,0,0,"/car-images/441.png","https://forza.fandom.com/wiki/Nissan_Silvia_Spec-R","The Spec-R is the highest model designation of the S15 Silvia, the last model generation of sports cars based on Nissan's S platform. Similar to the previous top-of-the-line S14 model, it was equipped with several aerodynamic upgrades and powered by the two litre turbocharged 'SR20DET' engine with power increased to . The manual transmission of previous models has been replaced by a six-speed version. It is also shorter and lighter than its predecessor, the Nissan Silvia K's Aero, as evident by "
444,276,261,3307,1500,2.6,"I6",AWD,5,tt,58,505,3.6,2.6,2.5,3.2,89000,"Sport GT Icons",0,0,0,0,0,0,0,0,"/car-images/444.png","https://forza.fandom.com/wiki/Nissan_Skyline_GT-R_V-Spec_(1993)","The E-BNR32 (abbreviated as R32) generation marked the return of the GT-R nameplate after 16 years, succeeding the 1973 2000GT-R. Designed for the Group A motorsport class and inspired by the Porsche 959, the R32 is equipped with a twin turbo engine and an all-wheel drive system. The R32 is fitted with multilink suspension and ventilated disc brakes on all corners. With a weight of  it is the lightest of all 1990s era Skyline GT-R models, although it also is nose-heavy due to a front weight dist"
445,327,293,3417,1550,2.6,"I6",AWD,6,tt,57,535,4.5,2.7,2.9,3.1,88000,"Sport GT Icons",0,0,0,0,0,0,0,0,"/car-images/445.png","https://forza.fandom.com/wiki/Nissan_Skyline_GT-R_V-Spec_II","The V-Spec II is part of the GF-BNR34 (abbreviated as R34) series, the fifth and final generation of the Skyline GT-R. The R34 was first produced in 1999 to replace the R33 and ceased production in 2002. The V-Spec II was released in 2000 as a track-focused model."
453,251,221,3086,1400,3,"V6",RWD,6,na,40,384,2.6,2.2,2.2,2.4,53000,"Modern Hot Hatch",0,0,0,0,0,0,0,0,"/car-images/453.png","https://forza.fandom.com/wiki/Renault_Sport_Clio_V6",""
455,128,110,2094,950,1.6,"I4",RWD,5,na,53,270,1,1.3,1.5,1.5,22000,"Hot Hatch Icons",124.7,16.4,8.7,26.1,125.3,310,1.01,0.94,"/car-images/455.png","https://forza.fandom.com/wiki/Toyota_Sprinter_Trueno_GT_Apex","The Toyota Sprinter Trueno GT Apex is the sports variant of the fifth generation Toyota Corolla from 1983 to 1987. It was offered as a rear-driven model to the front-driven Corolla, and produced as a [https://upload.wikimedia.org/wikipedia/commons/6/63/Toyota_Corolla_GT_AE86_Trueno_hatchback.jpg three-door liftback] or [https://upload.wikimedia.org/wikipedia/commons/1/1b/New_stock_ae86_coupe.jpg two-door coupé]. In Japan, the Trueno was exclusive to Toyota Auto Store dealerships. The [https://up"
